# STATION: MSI01
# STATION NAME: Olympus Hills - MSI
# LATITUDE: 40.67250
# LONGITUDE: -111.80220
# ELEVATION [ft]: 4960
# STATE: UT
Station_ID,Date_Time,PM_25_concentration_set_1,altimeter_set_1,pressure_set_1,air_temp_set_1,ozone_concentration_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_five_minute_set_1,precip_accum_fifteen_minute_set_1,solar_radiation_set_1,volt_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,wet_bulb_temperature_set_1d,altimeter_set_1d
,,ug/m3,Pascals,Pascals,Celsius,ppb,%,m/s,Degrees,m/s,Millimeters,Millimeters,W/m**2,volts,Celsius,Celsius,code,Pascals,Pascals,Pascals,Celsius,Celsius,Pascals
MSI01,09/09/2004 03:00 MDT,,84619.77,,18.0,,22.0,0.85,139.0,1.79,,0.0,0.0,,-4.11,,SE,70506.67,,,,,
MSI01,09/09/2004 03:15 MDT,,84591.55,,17.72,,24.0,1.12,83.0,1.97,,0.0,0.0,,-3.18,,E,70483.16,,,,,
MSI01,09/09/2004 03:30 MDT,,84591.55,,17.5,,23.0,1.08,93.0,2.19,,0.0,0.0,,-3.94,,E,70483.16,,,,,
MSI01,09/09/2004 03:45 MDT,,84619.77,,17.28,,24.0,1.03,87.0,2.06,,0.0,0.0,,-3.56,,E,70506.67,,,,,
MSI01,09/09/2004 04:00 MDT,,84619.77,,17.56,,21.0,1.38,96.0,2.73,,0.0,0.0,,-5.09,,E,70506.67,,,,,
MSI01,09/09/2004 04:15 MDT,,84619.77,,18.22,,19.0,1.16,96.0,2.19,,0.0,0.0,,-5.85,,E,70506.67,,,,,
MSI01,09/09/2004 04:30 MDT,,84619.77,,18.11,,21.0,1.03,85.0,1.61,,0.0,0.0,,-4.63,,E,70506.67,,,,,
MSI01,09/09/2004 04:45 MDT,,84647.98,,17.11,,25.0,1.03,88.0,1.7,,0.0,0.0,,-3.16,,E,70530.18,,,,,
MSI01,09/09/2004 05:00 MDT,,84647.98,,16.28,,28.0,1.25,92.0,2.23,,0.0,0.0,,-2.35,,E,70530.18,,,,,
MSI01,09/09/2004 05:15 MDT,,84676.2,,16.0,,28.0,1.03,94.0,1.83,,0.0,0.0,,-2.59,,E,70553.69,,,,,
MSI01,09/09/2004 05:30 MDT,,84676.2,,16.33,,27.0,0.94,77.0,1.61,,0.0,0.0,,-2.8,,ENE,70553.69,,,,,
MSI01,09/09/2004 05:45 MDT,,84676.2,,17.06,,25.0,0.98,78.0,2.23,,0.0,0.0,,-3.2,,ENE,70553.69,,,,,
MSI01,09/09/2004 06:00 MDT,,84732.63,,16.72,,26.0,1.16,105.0,2.46,,0.0,0.0,,-2.97,,ESE,70600.71,,,,,
MSI01,09/09/2004 06:15 MDT,,84732.63,,16.44,,28.0,1.43,98.0,2.64,,0.0,0.0,,-2.21,,E,70600.71,,,,,
MSI01,09/09/2004 06:30 MDT,,84732.63,,16.44,,27.0,1.08,94.0,2.01,,0.0,0.0,,-2.7,,E,70600.71,,,,,
MSI01,09/09/2004 06:45 MDT,,84760.85,,17.06,,23.0,0.94,48.0,1.83,,0.0,0.0,,-4.31,,NE,70624.23,,,,,
MSI01,09/09/2004 07:00 MDT,,84760.85,,17.94,,21.0,0.98,53.0,1.83,,0.0,1.0,,-4.77,,NE,70624.23,,,,,
MSI01,09/09/2004 07:15 MDT,,84789.06,,17.78,,24.0,0.72,32.0,1.34,,0.0,5.0,,-3.13,,NNE,70647.73,,,,,
MSI01,09/09/2004 07:30 MDT,,84789.06,,17.17,,25.0,0.8,99.0,1.74,,0.0,13.0,,-3.11,,E,70647.73,,,,,
MSI01,09/09/2004 07:45 MDT,,84817.28,,16.89,,26.0,0.72,102.0,1.65,,0.0,32.0,,-2.82,,ESE,70671.24,,,,,
MSI01,09/09/2004 08:00 MDT,,84817.28,,17.06,,26.0,1.25,101.0,2.59,,0.0,98.0,,-2.68,,E,70671.24,,,,,
MSI01,09/09/2004 08:15 MDT,,84845.5,,17.61,,26.0,1.03,99.0,2.46,,0.0,149.0,,-2.2,,E,70694.76,,,,,
MSI01,09/09/2004 08:30 MDT,,84845.5,,18.67,,24.0,1.43,103.0,2.86,,0.0,202.0,,-2.37,,ESE,70694.76,,,,,
MSI01,09/09/2004 08:45 MDT,,84845.5,,19.94,,22.0,1.12,106.0,2.33,,0.0,263.0,,-2.47,,ESE,70694.76,,,,,
MSI01,09/09/2004 09:00 MDT,,84845.5,,20.89,,23.0,0.94,156.0,1.56,,0.0,311.0,,-1.06,,SSE,70694.76,,,,,
MSI01,09/09/2004 09:15 MDT,,84845.5,,21.56,,24.0,1.12,197.0,2.01,,0.0,355.0,,0.09,,SSW,70694.76,,,,,
MSI01,09/09/2004 09:30 MDT,,84845.5,,22.72,,21.0,0.8,167.0,1.83,,0.0,402.0,,-0.75,,SSE,70694.76,,,,,
MSI01,09/09/2004 09:45 MDT,,84845.5,,23.06,,22.0,1.21,225.0,2.06,,0.0,440.0,,0.17,,SW,70694.76,,,,,
MSI01,09/09/2004 10:00 MDT,,84845.5,,22.94,,23.0,1.03,220.0,1.88,,0.0,494.0,,0.68,,SW,70694.76,,,,,
MSI01,09/09/2004 10:15 MDT,,84845.5,,23.44,,23.0,1.34,216.0,2.37,,0.0,542.0,,1.1,,SW,70694.76,,,,,
MSI01,09/09/2004 10:30 MDT,,84845.5,,24.0,,21.0,1.25,238.0,2.23,,0.0,583.0,,0.32,,WSW,70694.76,,,,,
MSI01,09/09/2004 10:45 MDT,,84845.5,,24.78,,20.0,1.16,225.0,2.37,,0.0,597.0,,0.31,,SW,70694.76,,,,,
MSI01,09/09/2004 11:00 MDT,,84845.5,,25.5,,19.0,1.03,238.0,2.33,,0.0,610.0,,0.2,,WSW,70694.76,,,,,
MSI01,09/09/2004 11:15 MDT,,84845.5,,26.28,,18.0,0.9,237.0,1.88,,0.0,682.0,,0.11,,WSW,70694.76,,,,,
MSI01,09/09/2004 11:30 MDT,,84817.28,,27.28,,14.0,1.16,187.0,2.86,,0.0,718.0,,-2.47,,S,70671.24,,,26.43,,
MSI01,09/09/2004 11:45 MDT,,84817.28,,28.33,,11.0,1.34,196.0,2.81,,0.0,750.0,,-4.82,,SSW,70671.24,,,26.7,,
MSI01,09/09/2004 12:00 MDT,,84789.06,,29.28,,10.0,1.79,163.0,3.71,,0.0,779.0,,-5.32,,SSE,70647.73,,,27.32,,
MSI01,09/09/2004 12:15 MDT,,84789.06,,29.22,,12.0,1.7,192.0,3.35,,0.0,798.0,,-2.98,,SSW,70647.73,,,27.44,,
MSI01,09/09/2004 12:30 MDT,,84789.06,,29.94,,11.0,1.21,244.0,2.64,,0.0,813.0,,-3.56,,WSW,70647.73,,,27.9,,
MSI01,09/09/2004 12:45 MDT,,84760.85,,30.5,,10.0,1.43,203.0,3.22,,0.0,830.0,,-4.38,,SSW,70624.23,,,28.24,,
MSI01,09/09/2004 13:00 MDT,,84760.85,,31.0,,4.0,1.3,219.0,3.04,,0.0,846.0,,-15.34,,SW,70624.23,,,28.17,,
MSI01,09/09/2004 13:15 MDT,,84732.63,,31.5,,2.0,1.08,269.0,1.92,,0.0,850.0,,-22.78,,W,70600.71,,,28.42,,
MSI01,09/09/2004 13:30 MDT,,84676.2,,32.22,,3.0,1.03,4.0,2.28,,0.0,851.0,,-17.82,,N,70553.69,,,29.0,,
MSI01,09/09/2004 13:45 MDT,,84676.2,,32.61,,3.0,1.34,238.0,3.94,,0.0,852.0,,-17.55,,WSW,70553.69,,,29.28,,
MSI01,09/09/2004 14:00 MDT,,84676.2,,32.06,,3.0,1.48,269.0,3.17,,0.0,854.0,,-17.93,,W,70553.69,,,28.88,,
MSI01,09/09/2004 14:15 MDT,,84647.98,,32.39,,3.0,1.7,269.0,3.44,,0.0,849.0,,-17.7,,W,70530.18,,,29.12,,
MSI01,09/09/2004 14:30 MDT,,84619.77,,32.67,,3.0,1.83,204.0,3.89,,0.0,844.0,,-17.51,,SSW,70506.67,,,29.33,,
MSI01,09/09/2004 14:45 MDT,,84619.77,,32.78,,2.0,1.48,191.0,3.49,,0.0,823.0,,-21.95,,S,70506.67,,,29.34,,
MSI01,09/09/2004 15:00 MDT,,84591.55,,33.44,,2.0,1.25,57.0,2.46,,0.0,790.0,,-21.52,,ENE,70483.16,,,29.81,,
MSI01,09/09/2004 15:15 MDT,,84591.55,,33.61,,2.0,1.12,353.0,2.59,,0.0,767.0,,-21.41,,N,70483.16,,,29.93,,
MSI01,09/09/2004 15:30 MDT,,84563.34,,33.61,,2.0,1.3,92.0,2.41,,0.0,743.0,,-21.41,,E,70459.66,,,29.93,,
MSI01,09/09/2004 15:45 MDT,,84563.34,,33.89,,3.0,1.16,253.0,2.86,,0.0,620.0,,-16.68,,WSW,70459.66,,,30.2,,
MSI01,09/09/2004 16:00 MDT,,84535.12,,33.06,,3.0,1.12,225.0,2.01,,0.0,509.0,,-17.25,,SW,70436.14,,,29.61,,
MSI01,09/09/2004 16:15 MDT,,84535.12,,32.67,,3.0,1.52,225.0,2.86,,0.0,381.0,,-17.51,,SW,70436.14,,,29.33,,
MSI01,09/09/2004 16:30 MDT,,84535.12,,32.5,,3.0,2.01,319.0,4.11,,0.0,605.0,,-17.63,,NW,70436.14,,,29.2,,
MSI01,09/09/2004 16:45 MDT,,84478.69,,32.72,,3.0,1.61,357.0,4.24,,0.0,348.0,,-17.48,,N,70389.12,,,29.36,,
MSI01,09/09/2004 17:00 MDT,,84478.69,,32.78,,3.0,1.92,330.0,4.47,,0.0,513.0,,-17.44,,NNW,70389.12,,,29.4,,
MSI01,09/09/2004 17:15 MDT,,84478.69,,32.67,,3.0,2.59,338.0,5.9,,0.0,331.0,,-17.51,,NNW,70389.12,,,29.33,,
MSI01,09/09/2004 17:30 MDT,,84450.47,,32.78,,3.0,2.37,338.0,4.78,,0.0,416.0,,-17.44,,NNW,70365.61,,,29.4,,
MSI01,09/09/2004 17:45 MDT,,84450.47,,32.72,,3.0,2.01,336.0,4.74,,0.0,376.0,,-17.48,,NNW,70365.61,,,29.36,,
MSI01,09/09/2004 18:00 MDT,,84450.47,,32.61,,3.0,2.55,333.0,6.88,,0.0,328.0,,-17.55,,NNW,70365.61,,,29.28,,
MSI01,09/09/2004 18:15 MDT,,84450.47,,32.5,,3.0,2.73,334.0,6.12,,0.0,275.0,,-17.63,,NNW,70365.61,,,29.2,,
MSI01,09/09/2004 18:30 MDT,,84450.47,,32.06,,4.0,2.73,335.0,5.01,,0.0,225.0,,-14.6,,NNW,70365.61,,,28.95,,
MSI01,09/09/2004 18:45 MDT,,84422.26,,31.94,,4.0,2.64,330.0,4.87,,0.0,177.0,,-14.68,,NNW,70342.11,,,28.86,,
MSI01,09/09/2004 19:00 MDT,,84422.26,,31.72,,4.0,2.23,335.0,3.62,,0.0,106.0,,-14.84,,NNW,70342.11,,,28.7,,
MSI01,09/09/2004 19:15 MDT,,84422.26,,31.44,,4.0,1.7,346.0,3.49,,0.0,43.0,,-15.03,,NNW,70342.11,,,28.49,,
MSI01,09/09/2004 19:30 MDT,,84422.26,,30.67,,6.0,1.03,306.0,2.64,,0.0,25.0,,-10.72,,NW,70342.11,,,28.06,,
MSI01,09/09/2004 19:45 MDT,,84394.04,,29.78,,7.0,0.8,107.0,1.56,,0.0,10.0,,-9.47,,ESE,70318.59,,,27.47,,
MSI01,09/09/2004 20:00 MDT,,84394.04,,28.83,,11.0,0.94,99.0,1.48,,0.0,1.0,,-4.43,,E,70318.59,,,27.07,,
MSI01,09/09/2004 20:15 MDT,,84394.04,,27.17,,15.0,1.56,96.0,3.09,,0.0,0.0,,-1.64,,E,70318.59,,,26.33,,
MSI01,09/09/2004 20:30 MDT,,84394.04,,26.0,,15.0,1.7,94.0,2.86,,0.0,0.0,,-2.59,,E,70318.59,,,,,
MSI01,09/09/2004 20:45 MDT,,84422.26,,25.67,,14.0,1.34,105.0,2.51,,0.0,0.0,,-3.77,,ESE,70342.11,,,,,
MSI01,09/09/2004 21:00 MDT,,84422.26,,24.39,,18.0,0.94,253.0,1.83,,0.0,0.0,,-1.45,,WSW,70342.11,,,,,
MSI01,09/09/2004 21:15 MDT,,84450.47,,24.61,,14.0,1.7,172.0,2.81,,0.0,0.0,,-4.62,,S,70365.61,,,,,
MSI01,09/09/2004 21:30 MDT,,84535.12,,25.61,,12.0,2.33,138.0,4.74,,0.0,0.0,,-5.83,,SE,70436.14,,,,,
MSI01,09/09/2004 21:45 MDT,,84535.12,,25.72,,13.0,2.01,119.0,3.62,,0.0,0.0,,-4.7,,ESE,70436.14,,,,,
MSI01,09/09/2004 22:00 MDT,,84535.12,,25.89,,13.0,1.79,126.0,3.13,,0.0,0.0,,-4.57,,SE,70436.14,,,,,
MSI01,09/09/2004 22:15 MDT,,84563.34,,24.83,,14.0,1.65,107.0,3.04,,0.0,0.0,,-4.44,,ESE,70459.66,,,,,
MSI01,09/09/2004 22:30 MDT,,84535.12,,24.33,,15.0,1.88,121.0,3.04,,0.0,0.0,,-3.94,,ESE,70436.14,,,,,
MSI01,09/09/2004 22:45 MDT,,84535.12,,23.83,,16.0,1.92,103.0,3.13,,0.0,0.0,,-3.49,,ESE,70436.14,,,,,
MSI01,09/09/2004 23:00 MDT,,84563.34,,23.28,,16.0,1.92,100.0,3.09,,0.0,0.0,,-3.94,,E,70459.66,,,,,
MSI01,09/09/2004 23:15 MDT,,84563.34,,23.11,,16.0,2.1,101.0,3.76,,0.0,0.0,,-4.08,,E,70459.66,,,,,
MSI01,09/09/2004 23:30 MDT,,84563.34,,23.28,,16.0,1.83,132.0,4.69,,0.0,0.0,,-3.94,,SE,70459.66,,,,,
MSI01,09/09/2004 23:45 MDT,,84563.34,,23.11,,16.0,1.7,102.0,4.38,,0.0,0.0,,-4.08,,ESE,70459.66,,,,,
MSI01,09/10/2004 00:00 MDT,,84563.34,,22.61,,17.0,1.65,109.0,3.98,,0.0,0.0,,-3.69,,ESE,70459.66,,,,,
MSI01,09/10/2004 00:15 MDT,,84563.34,,22.78,,17.0,1.16,105.0,2.86,,0.0,0.0,,-3.55,,ESE,70459.66,,,,,
MSI01,09/10/2004 00:30 MDT,,84563.34,,22.89,,17.0,1.16,108.0,1.92,,0.0,0.0,,-3.46,,ESE,70459.66,,,,,
MSI01,09/10/2004 00:45 MDT,,84591.55,,22.39,,18.0,1.12,101.0,2.55,,0.0,0.0,,-3.11,,E,70483.16,,,,,
MSI01,09/10/2004 01:00 MDT,,84619.77,,22.22,,18.0,1.08,94.0,2.28,,0.0,0.0,,-3.25,,E,70506.67,,,,,
MSI01,09/10/2004 01:15 MDT,,84619.77,,23.06,,16.0,1.88,157.0,5.5,,0.0,0.0,,-4.12,,SSE,70506.67,,,,,
MSI01,09/10/2004 01:30 MDT,,84619.77,,24.11,,15.0,2.1,146.0,4.96,,0.0,0.0,,-4.12,,SE,70506.67,,,,,
MSI01,09/10/2004 01:45 MDT,,84619.77,,23.67,,16.0,1.92,124.0,3.31,,0.0,0.0,,-3.62,,SE,70506.67,,,,,
MSI01,09/10/2004 02:00 MDT,,84591.55,,22.78,,18.0,1.74,121.0,2.99,,0.0,0.0,,-2.78,,ESE,70483.16,,,,,
MSI01,09/10/2004 02:15 MDT,,84591.55,,22.28,,19.0,1.92,109.0,3.84,,0.0,0.0,,-2.47,,ESE,70483.16,,,,,
MSI01,09/10/2004 02:30 MDT,,84591.55,,21.83,,19.0,1.92,108.0,3.44,,0.0,0.0,,-2.85,,ESE,70483.16,,,,,
MSI01,09/10/2004 02:45 MDT,,84591.55,,22.0,,19.0,2.73,113.0,6.44,,0.0,0.0,,-2.71,,ESE,70483.16,,,,,
MSI01,09/10/2004 03:00 MDT,,84591.55,,22.56,,19.0,1.48,119.0,3.66,,0.0,0.0,,-2.24,,ESE,70483.16,,,,,
MSI01,09/10/2004 03:15 MDT,,84591.55,,21.61,,21.0,0.94,66.0,2.01,,0.0,0.0,,-1.69,,ENE,70483.16,,,,,
MSI01,09/10/2004 03:30 MDT,,84591.55,,21.11,,23.0,1.88,101.0,4.02,,0.0,0.0,,-0.87,,E,70483.16,,,,,
MSI01,09/10/2004 03:45 MDT,,84591.55,,21.5,,22.0,2.46,123.0,4.78,,0.0,0.0,,-1.15,,ESE,70483.16,,,,,
MSI01,09/10/2004 04:00 MDT,,84619.77,,22.78,,21.0,1.88,140.0,4.83,,0.0,0.0,,-0.7,,SE,70506.67,,,,,
MSI01,09/10/2004 04:15 MDT,,84619.77,,22.06,,22.0,1.38,41.0,3.49,,0.0,0.0,,-0.68,,NE,70506.67,,,,,
MSI01,09/10/2004 04:30 MDT,,84619.77,,22.28,,21.0,1.38,354.0,3.09,,0.0,0.0,,-1.12,,N,70506.67,,,,,
MSI01,09/10/2004 04:45 MDT,,84619.77,,21.44,,24.0,1.34,80.0,2.19,,0.0,0.0,,-0.01,,E,70506.67,,,,,
MSI01,09/10/2004 05:00 MDT,,84619.77,,20.06,,28.0,0.9,63.0,2.19,,0.0,0.0,,0.93,,ENE,70506.67,,,,,
MSI01,09/10/2004 05:15 MDT,,84619.77,,20.06,,27.0,0.98,71.0,2.46,,0.0,0.0,,0.43,,ENE,70506.67,,,,,
MSI01,09/10/2004 05:30 MDT,,84647.98,,19.5,,27.0,0.76,45.0,2.1,,0.0,0.0,,-0.06,,NE,70530.18,,,,,
MSI01,09/10/2004 05:45 MDT,,84647.98,,19.22,,27.0,1.16,62.0,2.99,,0.0,0.0,,-0.3,,ENE,70530.18,,,,,
MSI01,09/10/2004 06:00 MDT,,84647.98,,19.89,,25.0,1.3,49.0,2.51,,0.0,0.0,,-0.78,,NE,70530.18,,,,,
MSI01,09/10/2004 06:15 MDT,,84647.98,,19.33,,27.0,1.34,95.0,2.51,,0.0,0.0,,-0.21,,E,70530.18,,,,,
MSI01,09/10/2004 06:30 MDT,,84676.2,,18.83,,28.0,0.94,85.0,2.41,,0.0,0.0,,-0.14,,E,70553.69,,,,,
MSI01,09/10/2004 06:45 MDT,,84676.2,,18.67,,29.0,0.85,120.0,2.15,,0.0,0.0,,0.21,,ESE,70553.69,,,,,
MSI01,09/10/2004 07:00 MDT,,84732.63,,18.06,,31.0,0.9,157.0,1.83,,0.0,0.0,,0.59,,SSE,70600.71,,,,,
MSI01,09/10/2004 07:15 MDT,,84760.85,,17.83,,31.0,1.12,95.0,2.19,,0.0,4.0,,0.39,,E,70624.23,,,,,
MSI01,09/10/2004 07:30 MDT,,84789.06,,17.89,,31.0,1.21,115.0,2.95,,0.0,13.0,,0.44,,ESE,70647.73,,,,,
MSI01,09/10/2004 07:45 MDT,,84789.06,,17.94,,31.0,1.12,106.0,2.68,,0.0,23.0,,0.49,,ESE,70647.73,,,,,
MSI01,09/10/2004 08:00 MDT,,84817.28,,18.22,,32.0,0.67,127.0,1.48,,0.0,82.0,,1.18,,SE,70671.24,,,,,
MSI01,09/10/2004 08:15 MDT,,84817.28,,18.94,,30.0,0.76,57.0,1.56,,0.0,130.0,,0.91,,ENE,70671.24,,,,,
MSI01,09/10/2004 08:30 MDT,,84845.5,,19.78,,29.0,0.94,99.0,1.88,,0.0,199.0,,1.17,,E,70694.76,,,,,
MSI01,09/10/2004 08:45 MDT,,84845.5,,20.5,,30.0,1.56,138.0,2.86,,0.0,227.0,,2.27,,SE,70694.76,,,,,
MSI01,09/10/2004 09:00 MDT,,84873.71,,21.22,,28.0,1.03,98.0,2.06,,0.0,288.0,,1.93,,E,70718.26,,,,,
MSI01,09/10/2004 09:15 MDT,,84873.71,,22.67,,26.0,1.12,102.0,2.15,,0.0,357.0,,2.15,,ESE,70718.26,,,,,
MSI01,09/10/2004 09:30 MDT,,84873.71,,23.83,,24.0,1.12,119.0,2.23,,0.0,454.0,,2.03,,ESE,70718.26,,,,,
MSI01,09/10/2004 09:45 MDT,,84873.71,,24.56,,22.0,0.98,171.0,1.92,,0.0,435.0,,1.44,,S,70718.26,,,,,
MSI01,09/10/2004 10:00 MDT,,84873.71,,23.78,,27.0,1.03,275.0,1.7,,0.0,202.0,,3.64,,W,70718.26,,,,,
MSI01,09/10/2004 10:15 MDT,,84930.14,,23.94,,23.0,0.9,88.0,1.79,,0.0,398.0,,1.53,,E,70765.28,,,,,
MSI01,09/10/2004 10:30 MDT,,84930.14,,25.33,,21.0,1.16,88.0,2.23,,0.0,515.0,,1.44,,E,70765.28,,,,,
MSI01,09/10/2004 10:45 MDT,,84930.14,,26.39,,20.0,1.56,102.0,4.11,,0.0,716.0,,1.65,,ESE,70765.28,,,,,
MSI01,09/10/2004 11:00 MDT,,84930.14,,26.78,,20.0,1.38,152.0,3.44,,0.0,494.0,,1.98,,SSE,70765.28,,,26.04,,
MSI01,09/10/2004 11:15 MDT,,84930.14,,26.56,,21.0,1.12,184.0,2.59,,0.0,426.0,,2.47,,S,70765.28,,,,,
MSI01,09/10/2004 11:30 MDT,,84873.71,,26.89,,20.0,1.12,187.0,2.99,,0.0,638.0,,2.07,,S,70718.26,,,26.16,,
MSI01,09/10/2004 11:45 MDT,,84873.71,,28.0,,18.0,1.92,169.0,4.6,,0.0,756.0,,1.53,,S,70718.26,,,26.7,,
MSI01,09/10/2004 12:00 MDT,,84873.71,,28.17,,17.0,2.64,187.0,6.88,,0.0,778.0,,0.88,,S,70718.26,,,26.8,,
MSI01,09/10/2004 12:15 MDT,,84873.71,,28.17,,16.0,2.91,201.0,6.08,,0.0,801.0,,0.05,,SSW,70718.26,,,26.78,,
MSI01,09/10/2004 12:30 MDT,,84873.71,,28.5,,16.0,2.28,221.0,4.78,,0.0,815.0,,0.32,,SW,70718.26,,,27.02,,
MSI01,09/10/2004 12:45 MDT,,84873.71,,28.72,,13.0,2.19,209.0,4.24,,0.0,831.0,,-2.31,,SSW,70718.26,,,27.15,,
MSI01,09/10/2004 13:00 MDT,,84873.71,,29.06,,12.0,1.74,225.0,4.29,,0.0,839.0,,-3.1,,SW,70718.26,,,27.32,,
MSI01,09/10/2004 13:15 MDT,,84873.71,,29.83,,11.0,1.7,204.0,3.89,,0.0,845.0,,-3.65,,SSW,70718.26,,,27.82,,
MSI01,09/10/2004 13:30 MDT,,84873.71,,29.72,,10.0,1.83,189.0,3.58,,0.0,842.0,,-4.98,,S,70718.26,,,27.65,,
MSI01,09/10/2004 13:45 MDT,,84845.5,,30.22,,10.0,1.38,279.0,2.99,,0.0,839.0,,-4.59,,W,70694.76,,,28.03,,
MSI01,09/10/2004 14:00 MDT,,84845.5,,30.61,,7.0,1.48,280.0,3.04,,0.0,833.0,,-8.86,,W,70694.76,,,28.08,,
MSI01,09/10/2004 14:15 MDT,,84845.5,,30.78,,5.0,1.74,328.0,4.74,,0.0,829.0,,-12.86,,NNW,70694.76,,,28.07,,
MSI01,09/10/2004 14:30 MDT,,84845.5,,30.44,,5.0,2.37,308.0,4.74,,0.0,814.0,,-13.1,,NW,70694.76,,,27.82,,
MSI01,09/10/2004 14:45 MDT,,84845.5,,30.78,,4.0,1.65,310.0,3.13,,0.0,805.0,,-15.5,,NW,70694.76,,,28.01,,
MSI01,09/10/2004 15:00 MDT,,84845.5,,31.78,,4.0,1.16,135.0,2.15,,0.0,787.0,,-14.8,,SE,70694.76,,,28.74,,
MSI01,09/10/2004 15:15 MDT,,84845.5,,31.67,,5.0,1.74,116.0,3.44,,0.0,755.0,,-12.22,,ESE,70694.76,,,28.73,,
MSI01,09/10/2004 15:30 MDT,,84845.5,,31.28,,7.0,1.88,172.0,4.16,,0.0,734.0,,-8.36,,S,70694.76,,,28.59,,
MSI01,09/10/2004 15:45 MDT,,84817.28,,31.5,,7.0,1.52,111.0,4.34,,0.0,701.0,,-8.19,,ESE,70671.24,,,28.75,,
MSI01,09/10/2004 16:00 MDT,,84817.28,,31.94,,7.0,1.48,14.0,3.49,,0.0,662.0,,-7.86,,NNE,70671.24,,,29.09,,
MSI01,09/10/2004 16:15 MDT,,84789.06,,31.89,,6.0,2.19,320.0,6.26,,0.0,629.0,,-9.83,,NW,70647.73,,,28.97,,
MSI01,09/10/2004 16:30 MDT,,84789.06,,31.44,,4.0,2.86,346.0,5.68,,0.0,592.0,,-15.03,,NNW,70647.73,,,28.49,,
MSI01,09/10/2004 16:45 MDT,,84789.06,,31.5,,6.0,2.41,309.0,5.19,,0.0,482.0,,-10.11,,NW,70647.73,,,28.68,,
MSI01,09/10/2004 17:00 MDT,,84789.06,,31.56,,5.0,2.15,330.0,4.42,,0.0,512.0,,-12.29,,NNW,70647.73,,,28.65,,
MSI01,09/10/2004 17:15 MDT,,84789.06,,31.28,,5.0,1.56,302.0,4.16,,0.0,467.0,,-12.5,,WNW,70647.73,,,28.44,,
MSI01,09/10/2004 17:30 MDT,,84789.06,,31.56,,4.0,2.1,332.0,4.02,,0.0,422.0,,-14.95,,NNW,70647.73,,,28.58,,
MSI01,09/10/2004 17:45 MDT,,84789.06,,31.17,,4.0,2.77,338.0,6.66,,0.0,373.0,,-15.22,,NNW,70647.73,,,28.3,,
MSI01,09/10/2004 18:00 MDT,,84789.06,,31.28,,4.0,1.92,331.0,3.62,,0.0,324.0,,-15.15,,NNW,70647.73,,,28.38,,
MSI01,09/10/2004 18:15 MDT,,84817.28,,31.11,,6.0,2.1,315.0,5.01,,0.0,269.0,,-10.4,,NW,70671.24,,,28.39,,
MSI01,09/10/2004 18:30 MDT,,84817.28,,30.83,,5.0,2.81,339.0,5.77,,0.0,213.0,,-12.82,,NNW,70671.24,,,28.11,,
MSI01,09/10/2004 18:45 MDT,,84817.28,,30.56,,5.0,2.1,329.0,4.2,,0.0,172.0,,-13.01,,NNW,70671.24,,,27.91,,
MSI01,09/10/2004 19:00 MDT,,84817.28,,30.44,,6.0,1.25,309.0,2.59,,0.0,104.0,,-10.89,,NW,70671.24,,,27.89,,
MSI01,09/10/2004 19:15 MDT,,84817.28,,30.17,,6.0,1.21,306.0,2.15,,0.0,43.0,,-11.09,,NW,70671.24,,,27.69,,
MSI01,09/10/2004 19:30 MDT,,84817.28,,29.56,,7.0,1.25,341.0,2.46,,0.0,20.0,,-9.64,,NNW,70671.24,,,27.31,,
MSI01,09/10/2004 19:45 MDT,,84817.28,,28.94,,7.0,0.8,36.0,2.06,,0.0,8.0,,-10.1,,NE,70671.24,,,26.86,,
MSI01,09/10/2004 20:00 MDT,,84817.28,,28.17,,9.0,0.76,109.0,1.48,,0.0,1.0,,-7.53,,ESE,70671.24,,,26.44,,
MSI01,09/10/2004 20:15 MDT,,84817.28,,27.28,,12.0,1.52,118.0,2.64,,0.0,0.0,,-4.51,,ESE,70671.24,,,26.38,,
MSI01,09/10/2004 20:30 MDT,,84845.5,,25.61,,16.0,1.74,97.0,2.73,,0.0,0.0,,-2.04,,E,70694.76,,,,,
MSI01,09/10/2004 20:45 MDT,,84845.5,,24.5,,15.0,1.38,89.0,2.91,,0.0,0.0,,-3.8,,E,70694.76,,,,,
MSI01,09/10/2004 21:00 MDT,,84873.71,,24.22,,13.0,1.61,98.0,3.49,,0.0,0.0,,-5.9,,E,70718.26,,,,,
MSI01,09/10/2004 21:15 MDT,,84873.71,,24.17,,13.0,1.92,91.0,3.44,,0.0,0.0,,-5.94,,E,70718.26,,,,,
MSI01,09/10/2004 21:30 MDT,,84873.71,,23.89,,12.0,2.06,91.0,4.07,,0.0,0.0,,-7.19,,E,70718.26,,,,,
MSI01,09/10/2004 21:45 MDT,,84930.14,,23.78,,12.0,1.48,105.0,2.91,,0.0,0.0,,-7.28,,ESE,70765.28,,,,,
MSI01,09/10/2004 22:00 MDT,,84930.14,,23.17,,15.0,0.9,174.0,1.83,,0.0,0.0,,-4.88,,S,70765.28,,,,,
